"Journ�e du 01/01/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"03:30"	35558	35100	34800	312	862	632	40258	1885	0	5497	-2548	721	-12062	41							27	198	86	0	333	222	76	4651	769	75	422	152	147
"03:45"		34750	34400																														
"04:00"	34748	34400	34000	312	856	639	39793	1751	0	5468	-2869	715	-11918	42	-1800	-1647	-2399	-1100	-2314	-3000	27	198	86	0	333	229	76	4622	769	75	420	152	142
"04:15"		34150	33850																														
"04:30"	34302	33900	33700	312	876	612	39904	1611	0	5276	-2868	721	-12144	42							28	198	86	0	333	203	76	4567	710	0	420	155	145
"04:45"		33800	33600																														
"05:00"	34197	33700	33500	313	924	620	39945	1539	0	5246	-2866	721	-12246	43	-1800	-1647	-2361	-1100	-2314	-3000	27	198	86	0	333	211	77	4535	712	0	422	154	144
"05:15"		34000	33800																														
"05:30"	34345	34300	34100	314	945	625	39983	1427	0	5229	-2884	724	-12019	44							27	198	88	0	333	215	77	4509	721	0	423	155	145
"05:45"		34300	34200																														
"06:00"	34569	34300	34300	313	1061	627	39539	1445	0	5597	-2517	741	-12237	46	-1601	-1647	-2455	-1100	-2314	-2729	27	198	86	0	334	216	77	4571	1026	0	440	154	146
"06:15"		34000	34100																														
"06:30"	34293	33700	33900	314	958	617	38857	1509	0	5718	-2358	728	-12051	44							27	198	87	0	334	207	76	4597	1121	0	437	145	144
"06:45"		33950	34000																														
"07:00"	34272	34200	34100	313	915	607	38642	1485	15	5749	-2356	753	-11853	44	-810	-1647	-1951	-1100	-2464	-2850	27	198	87	0	334	196	77	4650	1099	0	455	153	145
"07:15"		34750	34650																														
"07:30"	35212	35300	35200	315	905	621	38512	1354	96	5479	-1989	756	-10841	44							27	198	88	0	334	210	77	4622	857	0	454	156	145
"07:45"		35900	35850																														
"08:00"	36390	36500	36500	314	924	623	38807	1338	236	5817	-1549	764	-10885	43	625	-2000	-1962	-1000	-2464	-2736	27	198	88	0	336	210	77	4705	1113	0	455	161	147
"08:15"		37350	37200																														
"08:30"	37860	38200	37900	313	911	637	38656	1264	453	5901	-1395	762	-9644	43							27	198	87	-1	335	225	77	4741	1153	7	451	159	150
"08:45"		39150	38900																														
"09:00"	39504	40100	39900	315	922	626	39108	1367	686	6175	-917	754	-9536	42	1000	-2000	-2468	-1000	-2464	-2527	27	198	89	0	334	216	77	4723	1337	115	438	161	154
"09:15"		40700	40550																														
"09:30"	41116	41300	41200	313	975	626	39436	1464	905	6876	-824	740	-9398	41							27	198	87	0	334	215	77	4878	1555	442	429	156	154
"09:45"		41950	41900																														
"10:00"	42045	42600	42600	314	968	626	39401	1489	1206	7103	-450	754	-9369	41	1583	-2000	-2446	-1000	-2464	-2569	27	198	88	0	333	216	77	4990	1477	635	440	160	153
"10:15"		42900	42750																														
"10:30"	42860	43200	42900	313	970	637	39514	1454	1462	7255	-449	751	-9048	40							27	198	86	0	333	227	76	5119	1589	546	436	160	154
"10:45"		43450	43200																														
"11:00"	43278	43700	43500	313	1078	624	39601	1430	1703	7516	-818	759	-8931	42	1892	-2000	-1573	-1000	-2464	-2563	27	198	87	0	334	214	77	5145	1810	560	438	164	156
"11:15"		43900	43600																														
"11:30"	43794	44100	43700	312	1078	621	39338	1371	1962	7016	-871	745	-7780	42							27	198	86	0	332	212	77	5100	1642	273	432	161	150
"11:45"		44650	44550																														
"12:00"	44517	45200	45400	313	1132	622	39672	1314	2072	7052	-871	749	-7540	43	2913	-2000	-1506	-1000	-2464	-1742	27	198	86	0	333	212	76	4992	1769	290	435	160	153
"12:15"		45650	45450																														
"12:30"	45360	46100	45500	313	1048	625	37647	1250	2195	7318	-23	745	-5759	42							27	198	87	-1	333	215	76	4982	1753	582	433	159	152
"12:45"		46600	46000																														
"13:00"	45989	47100	46500	314	1079	624	37852	1222	2310	7668	-26	747	-5803	42	3000	-2000	-1383	-1000	-2464	-1138	27	198	87	0	333	215	76	5002	1822	843	433	162	150
"13:15"		45950	45450																														
"13:30"	44776	44800	44400	313	1073	609	37648	1192	2372	6556	-760	732	-4962	43							27	198	87	0	332	200	77	4953	1268	333	423	158	150
"13:45"		44450	44100																														
"14:00"	43973	44100	43800	314	1071	615	37458	1117	2355	6109	-872	727	-4922	44	3000	-2000	-1302	-1000	-2464	-603	27	198	88	0	333	205	76	4774	1259	74	416	160	150
"14:15"		44250	43850																														
"14:30"	44015	44400	43900	313	1095	611	37153	1027	2379	6011	-870	735	-4440	45							27	198	87	0	333	201	77	4685	1251	74	426	159	149
"14:45"		43850	43350																														
"15:00"	43155	43300	42800	313	1068	611	36604	980	2194	5972	-869	740	-4460	45	2953	-2000	-1332	-1000	-2464	-861	27	198	86	0	333	201	77	4653	1245	74	431	159	149
"15:15"		43050	42550																														
"15:30"	42605	42800	42300	312	936	609	36806	937	2085	5885	-869	735	-4834	43							27	198	86	0	333	200	77	4588	1296	0	430	157	147
"15:45"		42500	42050																														
"16:00"	42175	42200	41800	313	937	607	36978	890	2088	5635	-1179	738	-4835	43	2935	-2000	-1511	-1000	-2464	-1234	27	198	87	0	332	198	77	4469	1166	0	434	156	147
"16:15"		41950	41550																														
"16:30"	41667	41700	41300	313	897	603	36752	809	1937	5856	-769	738	-5472	42							27	198	87	0	333	193	77	4465	1391	0	431	154	152
"16:45"		41350	40950																														
"17:00"	41430	41000	40600	313	360	604	36631	748	1759	6255	-591	743	-5394	32	2951	-2000	-1537	-1000	-2464	-1820	27	198	87	0	332	195	77	4562	1270	422	432	158	153
"17:15"		41150	40800																														
"17:30"	41300	41300	41000	313	454	607	37146	717	1613	6377	-540	746	-6136	33							27	198	87	0	333	198	76	4579	1420	378	434	158	153
"17:45"		41350	41100																														
"18:00"	41641	41400	41200	314	503	616	37249	661	1361	6609	-476	751	-5949	34	2952	-2000	-1943	-1000	-2464	-1951	27	198	88	0	332	207	77	4607	1602	399	435	161	154
"18:15"		41650	41450																														
"18:30"	42065	41900	41700	313	508	631	37569	586	1084	7618	-445	754	-6555	34							27	198	87	0	333	221	77	4720	2205	692	437	161	154
"18:45"		42150	42000																														
"19:00"	42537	42400	42300	314	500	631	37578	521	772	8047	-66	753	-6516	33	2547	-2000	-2110	-1000	-2464	-2313	27	198	87	0	333	222	77	4725	2335	986	438	159	155
"19:15"		42000	41900																														
"19:30"	42223	41600	41500	313	516	611	37669	480	523	8867	-73	750	-7435	33							27	198	87	0	333	202	77	4763	2683	1419	432	160	157
"19:45"		41550	41400																														
"20:00"	41643	41500	41300	314	521	616	37659	387	291	8634	-74	748	-7455	34	2236	-2000	-2179	-1000	-2464	-2356	27	198	87	0	333	207	77	4753	2449	1430	430	161	156
"20:15"		40850	40650																														
"20:30"	40630	40200	40000	314	621	626	37615	321	127	8259	-46	745	-7954	36							27	198	87	0	334	216	77	4730	2197	1331	432	156	156
"20:45"		40050	39800																														
"21:00"	40102	39900	39600	314	655	569	37621	288	29	7758	-34	755	-7854	37	2309	-2000	-2081	-1000	-2464	-2411	27	198	87	0	333	160	76	4767	1949	1041	438	160	156
"21:15"		40000	39700																														
"21:30"	40495	40100	39800	313	765	607	37413	289	1	7987	-31	763	-7614	39							27	198	87	0	333	198	77	4869	2060	1057	446	161	155
"21:45"		40500	40150																														
"22:00"	41332	40900	40500	315	907	616	37611	281	0	8294	-33	762	-7423	42	2943	-2000	-2263	-1000	-2464	-505	27	198	88	0	333	207	76	4962	2147	1185	444	162	155
"22:15"		41650	41250																														
"22:30"	42522	42400	42000	312	842	621	36905	308	0	8022	-31	757	-5215	41							27	198	86	0	333	211	76	5026	1855	1140	446	161	148
"22:45"		43800	43350																														
"23:00"	45043	45200	44700	313	883	607	37522	327	0	9974	-30	749	-5304	39	2946	-2000	-2031	-1000	-2314	103	27	198	87	0	333	198	76	5061	2219	2693	437	161	149
"23:15"		44250	43750																														
"23:30"	44148	43300	42800	313	774	612	36917	337	0	8685	-30	758	-4220	39							27	198	86	0	333	203	76	5029	1857	1798	443	164	150
"23:45"		42500	42250																														
"RTE ne pourra �tre tenu responsable de l'usage qui pourrait �tre fait des donn�es mises � disposition"	" ni en cas de pr�visions qui se r�v�leraient impr�cises."																																
																																	
"Journ�e du 04/08/2013"																																	
"Donn�es d�finitives - France"																																	
"Heures"	"Consommation"	"Pr�vision J-1"	"Pr�vision J"	"Fioul"	"Charbon"	"Gaz"	"Nucl�aire"	"Eolien"	"Solaire"	"Hydraulique"	"Pompage"	"Enr thermique"	"Ech. physiques"	"Taux de Co2"	"Ech. comm. Allemagne"	"Ech. comm. Angleterre"	"Ech. comm. Belgique"	"Ech. comm. Espagne"	"Ech. comm. Italie"	"Ech. comm. Suisse"	"Fioul - TAC"	"Fioul - Cog�n."	"Fioul - Autres"	"Gaz - TAC"	"Gaz - Cog�n."	"Gaz - CCG"	"Gaz - Autres"	"Hydraulique - Fil de l?eau + �clus�e"	"Hydraulique - Lacs"	"Hydraulique - STEP turbinage"	"EnR thermique - D�chets"	"EnR thermique - Biomasse"	"EnR thermique - Biogaz"
"00:00"	43293	41700	42700	313	766	625	37682	341	0	7655	-29	765	-4825	39	1504	-1598	-2059	-1000	-2314	-2339	27	198	86	-1	333	216	76	4998	1576	1079	448	164	151
"00:15"		40500	41500																														
"00:30"	41020	39300	40300	313	935	620	38799	324	0	7541	-220	763	-8056	42							27	198	87	-1	332	211	77	4860	1552	1128	448	163	151
"00:45"		38200	39200																														
"01:00"	38369	37100	38100	313	905	635	38232	306	0	6056	-909	769	-7940	44	820	-1598	-1753	-1100	-2314	-2245	28	198	87	0	333	225	76	4783	1196	76	454	163	151
"01:15"		37200	38000																														
"01:30"	37850	37300	37900	313	924	637	38568	299	0	5528	-908	776	-8289	45							27	198	86	0	332	228	77	4542	909	76	460	164	151
"01:45"		37000	37550																														
"02:00"	37127	36700	37200	313	742	642	38024	316	0	5493	-895	780	-8291	42	-315	-1598	-1740	-1100	-2314	-2245	27	198	86	0	333	233	76	4421	996	76	462	164	153
"02:15"		35800	36550																														
"02:30"	36348	34900	35900	313	678	642	38648	327	0	5433	-1043	778	-9428	40							27	198	86	0	334	231	76	4339	1018	75	460	164	153
"02:45"		34100	35050																														
"03:00"	34643	33300	34200	312	638	646	38042	343	0	5231	-1712	767	-9625	40	-1090	-1598	-2032	-1100	-2314	-2350	27	198	86	-1	333	236	77	4289	866	75	446	167	153
"03:15"		32900	33800																														
"03:30"	33770	32500	33400	313	684	642	38851	322	0	5039	-2242	763	-10604	41							27	198	87	0	333	232	76	4191	772	75	444	165	153
"03:45"		32050	33050																														
"04:00"	32979	31600	32700	312	681	646	38381	332	0	5097	-2691	757	-10537	42	-1800	-1598	-2034	-1100	-2314	-2518	27	198	86	0	333	236	77	4237	784	75	444	160	153
"04:15"		31400	32550																														
"04:30"	32595	31200	32400	312	691	637	39006	349	0	4943	-2691	767	-11420	42							27	198	86	0	332	228	77	4198	668	75	457	158	152
"04:45"		31050	32250																														
"05:00"	32265	30900	32100	312	670	646	38602	371	0	4952	-2689	771	-11372	42	-1770	-1598	-1704	-1100	-2314	-2873	28	198	86	0	332	237	76	4214	662	75	462	158	151
"05:15"		30900	32100																														
"05:30"	32330	30900	32100	313	650	643	38559	366	0	4926	-2690	769	-11207	41							27	198	86	0	332	234	76	4190	660	75	460	157	152
"05:45"		30800	32200																														
"06:00"	32338	30700	32300	313	660	647	38584	349	0	5005	-2689	766	-11298	41	-1800	-1347	-1927	-1100	-2314	-3000	28	198	86	0	333	238	77	4271	658	75	457	156	151
"06:15"		30200	31700																														
"06:30"	31670	29700	31100	312	650	647	38127	373	0	5033	-2684	765	-11555	42							27	198	86	0	333	238	76	4298	659	75	459	155	150
"06:45"		29750	31050																														
"07:00"	31291	29800	31000	312	645	645	38005	367	13	4985	-2862	760	-11583	42	-1633	-1341	-1881	-1100	-2314	-2993	27	198	86	0	333	236	77	4315	670	0	458	153	148
"07:15"		30300	31300																														
"07:30"	31889	30800	31600	313	655	646	38279	353	97	5036	-2954	763	-11301	42							27	198	87	0	333	237	77	4346	690	0	462	153	146
"07:45"		31250	32350																														
"08:00"	32705	31700	33100	313	648	641	38815	311	260	5125	-2966	763	-11207	41	-1745	-1351	-1374	-1100	-2314	-2717	27	198	87	0	333	231	77	4416	709	0	461	153	147
"08:15"		32400	33550																														
"08:30"	33899	33100	34000	313	638	644	38693	261	489	5250	-2733	762	-10422	40							27	198	87	0	336	232	77	4424	826	0	459	153	148
"08:45"		33800	34900																														
"09:00"	35213	34500	35800	314	649	624	39144	230	805	5348	-2492	760	-10171	39	-1287	-2000	-1314	-1100	-2314	-2066	27	198	87	-1	335	213	76	4302	1047	0	456	154	149
"09:15"		35100	36300																														
"09:30"	36660	35700	36800	314	661	630	39491	209	1138	5597	-2309	761	-9836	39							27	198	88	-1	332	221	76	4325	1071	200	452	158	149
"09:45"		36400	37500																														
"10:00"	37622	37100	38200	314	652	625	39285	247	1402	5636	-1394	767	-9914	38	-1227	-2000	-1184	-1100	-2314	-1581	27	198	88	-1	333	216	77	4351	1100	184	455	160	151
"10:15"		37550	38500																														
"10:30"	38641	38000	38800	314	646	634	39144	295	1706	5758	-1357	762	-9265	37							27	198	88	0	333	224	77	4420	1162	176	450	159	152
"10:45"		38550	39250																														
"11:00"	39396	39100	39700	314	755	612	39561	311	1993	5921	-1529	755	-9301	39	-399	-2000	-1132	-1100	-2314	-1673	27	198	88	0	333	203	77	4539	1185	196	445	158	152
"11:15"		39400	39850																														
"11:30"	39940	39700	40000	314	801	616	39131	360	2206	5891	-1527	757	-8611	40							27	198	87	0	333	206	77	4556	1178	156	442	161	152
"11:45"		40100	40850																														
"12:00"	40732	40500	41700	313	773	618	39273	413	2407	6049	-1322	755	-8549	38	805	-2000	-1016	-1100	-2314	-1575	27	198	87	0	333	208	76	4623	1269	157	442	159	154
"12:15"		41100	41750																														
"12:30"	41783	41700	41800	313	755	627	39059	430	2559	5955	-1177	749	-7490	38							27	198	86	0	333	218	77	4770	1184	0	434	161	152
"12:45"		42250	42450																														
"13:00"	42393	42800	43100	313	730	641	38972	468	2677	6160	-1174	750	-7146	37	765	-2000	-1127	-1100	-2314	-1467	27	198	86	0	333	231	77	4775	1274	110	431	163	155
"13:15"		41500	41850																														
"13:30"	40966	40200	40600	313	648	621	37856	530	2722	5967	-1259	747	-7181	37							27	198	87	-1	333	211	76	4705	1137	124	427	162	157
"13:45"		39600	40200																														
"14:00"	40090	39000	39800	314	663	629	37626	567	2742	5597	-1607	749	-7192	38	388	-2000	-945	-1100	-2314	-1946	27	198	87	0	333	220	76	4549	1049	0	430	162	155
"14:15"		39000	39750																														
"14:30"	39780	39000	39700	312	718	618	38314	605	2702	5496	-1913	746	-7821	38							27	198	86	0	333	209	76	4472	1024	0	428	162	155
"14:45"		38300	39000																														
"15:00"	38864	37600	38300	313	711	614	38198	598	2607	5317	-2329	747	-7917	39	-705	-2000	-823	-1100	-2314	-1925	27	198	87	0	333	205	76	4395	923	0	427	162	157
"15:15"		37400	38100																														
"15:30"	38230	37200	37900	313	709	612	38290	632	2538	5352	-2326	746	-8638	39							27	198	86	0	333	203	76	4334	1018	0	426	163	157
"15:45"		36950	37700																														
"16:00"	37833	36700	37500	313	695	614	38447	643	2440	5230	-2103	744	-9192	38	-1800	-1998	-941	-1100	-2314	-2110	27	198	86	0	332	205	77	4302	928	0	426	161	157
"16:15"		36600	37400																														
"16:30"	37611	36500	37300	312	699	612	39024	651	2252	5259	-1648	751	-10304	38							27	198	86	0	333	203	76	4357	902	0	433	163	154
"16:45"		36100	36900																														
"17:00"	37410	35700	36500	314	697	609	39020	636	2019	5255	-1648	744	-10238	38	-1711	-1999	-1153	-1100	-2314	-2699	27	198	87	0	333	199	77	4326	929	0	428	163	152
"17:15"		36100	36850																														
"17:30"	37553	36500	37200	313	709	605	39587	605	1799	5566	-1254	741	-11123	37							27	198	87	0	333	196	77	4378	1188	0	427	161	152
"17:45"		36700	37400																														
"18:00"	37973	36900	37600	313	701	612	39900	568	1502	5593	-850	744	-11114	37	-1800	-2000	-1390	-1000	-2314	-2774	27	198	87	0	333	203	77	4357	1236	0	428	163	153
"18:15"		37200	37850																														
"18:30"	38599	37500	38100	313	705	608	39975	539	1196	6626	-581	736	-11521	36							27	198	86	0	333	199	76	4484	1529	613	424	159	153
"18:45"		38000	38550																														
"19:00"	39344	38500	39000	313	802	609	39972	489	884	6803	-34	733	-11228	38	-1455	-2000	-1700	-1000	-2314	-2699	27	198	87	0	332	200	77	4471	1689	643	421	158	153
"19:15"		38800	39300																														
"19:30"	39901	39100	39600	314	891	622	40090	410	563	7698	-53	736	-11371	39							27	198	88	0	333	212	76	4611	1758	1328	423	159	153
"19:45"		39350	39800																														
"20:00"	40154	39600	40000	314	921	619	40134	306	294	8280	-63	738	-11390	39	-1534	-2000	-1897	-1000	-2314	-2774	27	198	87	0	333	210	77	4645	1918	1715	425	162	151
"20:15"		39350	39750																														
"20:30"	39949	39100	39500	313	985	615	40125	260	124	8637	-71	742	-11784	40							27	198	86	0	333	205	77	4690	2031	1915	430	160	151
"20:45"		39100	39500																														
"21:00"	39852	39100	39500	314	1036	613	40179	223	30	8497	-71	745	-11717	41	-801	-2000	-2147	-1000	-2314	-2622	27	198	87	0	333	203	77	4679	1917	1900	435	160	149
"21:15"		39450	39900																														
"21:30"	40639	39800	40300	313	992	613	40152	220	0	8253	-30	736	-10613	41							27	198	86	0	333	204	76	4784	2059	1409	429	156	150
"21:45"		40100	40600																														
"22:00"	41588	40400	40900	315	1081	603	40221	243	0	8871	-29	745	-10462	42	966	-2000	-2038	-1000	-2314	-2454	27	198	88	0	333	194	76	5026	2120	1724	434	159	151
"22:15"		41050	41550																														
"22:30"	42663	41700	42200	312	877	610	40038	292	0	8866	-32	743	-9045	38							27	198	86	0	332	202	76	5211	2096	1557	430	161	151
"22:45"		43100	43600																														
"23:00"	45265	44500	45000	312	936	617	40037	351	0	10662	-30	746	-8367	38	2925	-2000	-1920	-1000	-2314	-2249	27	198	86	0	333	208	76	5328	2514	2820	436	160	149
